date	store_name	rating
2021-10-02	Lexington	4
2021-10-02	Lexington	5
2021-10-02	Lexington	4
2021-10-02	Lexington	4
2021-10-02	Lexington	3
2021-10-02	Lexington	3
2021-10-02	Lexington	4
2021-10-02	Lexington	5
2021-10-02	Lexington	5
2021-10-02	Lexington	4
2021-10-01	West Avl	5
2021-10-01	West Avl	4
2021-10-01	West Avl	5
2021-10-01	West Avl	5
2021-10-01	West Avl	4
2021-10-01	West Avl	5
2021-10-01	West Avl	4
2021-10-01	West Avl	5
2021-10-01	West Avl	5
2021-10-01	West Avl	4
2021-10-01	West Avl	4
2021-10-01	West Avl	2
2021-10-01	West Avl	4
2021-10-01	West Avl	5
2021-10-01	West Avl	5
2021-10-01	West Avl	5
2021-10-01	West Avl	4
2021-10-01	West Avl	4
2021-10-01	East Avl	5
2021-10-01	East Avl	5
2021-10-01	East Avl	5
2021-10-01	East Avl	4
2021-10-01	East Avl	3
2021-10-01	East Avl	3
2021-10-01	East Avl	5
2021-10-01	East Avl	3
2021-10-01	Blk Mtn	3
2021-10-01	Blk Mtn	3
2021-10-01	Blk Mtn	3
2021-10-01	Blk Mtn	4
2021-10-01	Blk Mtn	5
2021-10-01	Blk Mtn	5
2021-10-01	Blk Mtn	4
2021-10-01	Blk Mtn	5
2021-10-01	Blk Mtn	5
2021-10-01	Blk Mtn	5
2021-10-01	Blk Mtn	2
2021-10-01	Blk Mtn	5
2021-10-01	Blk Mtn	2
2021-10-01	Blk Mtn	3
2021-10-01	Blk Mtn	4
2021-10-01	Blk Mtn	4
2021-10-01	Blk Mtn	4
2021-10-01	Blk Mtn	5
2021-10-01	Lexington	3
2021-10-01	Lexington	5
2021-10-01	Lexington	4
2021-10-01	Lexington	2
2021-10-01	Lexington	5
2021-10-01	Lexington	2
2021-10-01	Lexington	5
2021-10-01	Lexington	5
2021-10-01	Lexington	4
2021-10-01	Lexington	4
2021-10-01	Lexington	4
2021-10-01	Lexington	3
2021-10-01	Lexington	4
2021-10-01	Lexington	2
2021-10-01	Lexington	5
2021-10-01	Lexington	3
2021-10-01	Lexington	5
2021-10-01	Lexington	5
2021-10-01	Lexington	4
2021-10-01	Lexington	4
2021-10-01	Lexington	3
2021-10-01	Lexington	4
2021-10-01	Lexington	4
2021-10-01	Lexington	3
2021-10-01	Lexington	3
2021-10-01	Lexington	5
2021-10-01	Lexington	3
2021-10-01	Lexington	5
2021-10-01	Lexington	2
2021-10-01	Lexington	4
2021-09-30	West Avl	4
2021-09-30	West Avl	3
2021-09-30	West Avl	5
2021-09-30	West Avl	4
2021-09-30	West Avl	5
2021-09-30	West Avl	5
2021-09-30	West Avl	5
2021-09-30	West Avl	5
2021-09-30	West Avl	3
2021-09-30	West Avl	5
2021-09-30	West Avl	4
2021-09-30	West Avl	5
2021-09-30	West Avl	2
2021-09-30	East Avl	5
2021-09-30	East Avl	5
2021-09-30	East Avl	4
2021-09-30	East Avl	5
2021-09-30	East Avl	5
2021-09-30	East Avl	5
2021-09-30	Blk Mtn	3
2021-09-30	Blk Mtn	3
2021-09-30	Blk Mtn	3
2021-09-30	Blk Mtn	4
2021-09-30	Blk Mtn	3
2021-09-30	Blk Mtn	3
2021-09-30	Blk Mtn	4
2021-09-30	Blk Mtn	5
2021-09-30	Blk Mtn	4
2021-09-30	Blk Mtn	5
2021-09-30	Blk Mtn	4
2021-09-30	Blk Mtn	4
2021-09-30	Blk Mtn	5
2021-09-30	Lexington	2
2021-09-30	Lexington	2
2021-09-30	Lexington	5
2021-09-30	Lexington	5
2021-09-30	Lexington	4
2021-09-30	Lexington	3
2021-09-30	Lexington	5
2021-09-30	Lexington	4
2021-09-30	Lexington	3
2021-09-30	Lexington	3
2021-09-30	Lexington	4
2021-09-30	Lexington	4
2021-09-30	Lexington	5
2021-09-30	Lexington	4
2021-09-30	Lexington	3
2021-09-30	Lexington	4
2021-09-30	Lexington	5
2021-09-30	Lexington	3
2021-09-30	Lexington	3
2021-09-30	Lexington	5
2021-09-30	Lexington	3
2021-09-30	Lexington	5
2021-09-30	Lexington	3
2021-09-30	Lexington	4
2021-09-29	West Avl	5
2021-09-29	West Avl	4
2021-09-29	West Avl	5
2021-09-29	West Avl	4
2021-09-29	West Avl	3
2021-09-29	West Avl	2
2021-09-29	West Avl	4
2021-09-29	West Avl	2
2021-09-29	West Avl	3
2021-09-29	West Avl	3
2021-09-29	West Avl	3
2021-09-29	West Avl	5
2021-09-29	West Avl	3
2021-09-29	West Avl	2
2021-09-29	West Avl	4
2021-09-29	East Avl	5
2021-09-29	East Avl	5
2021-09-29	East Avl	4
2021-09-29	East Avl	5
2021-09-29	East Avl	5
2021-09-29	East Avl	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	4
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	4
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	4
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	5
2021-09-29	Blk Mtn	4
2021-09-29	Lexington	3
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	4
2021-09-29	Lexington	4
2021-09-29	Lexington	4
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	2
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	4
2021-09-29	Lexington	3
2021-09-29	Lexington	5
2021-09-29	Lexington	3
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	4
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	3
2021-09-29	Lexington	3
2021-09-29	Lexington	2
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	4
2021-09-29	Lexington	3
2021-09-29	Lexington	4
2021-09-29	Lexington	4
2021-09-29	Lexington	5
2021-09-29	Lexington	5
2021-09-28	West Avl	4
2021-09-28	West Avl	2
2021-09-28	West Avl	5
2021-09-28	West Avl	2
2021-09-28	West Avl	4
2021-09-28	West Avl	4
2021-09-28	West Avl	4
2021-09-28	West Avl	4
2021-09-28	West Avl	2
2021-09-28	West Avl	4
2021-09-28	West Avl	4
2021-09-28	East Avl	4
2021-09-28	East Avl	4
2021-09-28	East Avl	3
2021-09-28	East Avl	4
2021-09-28	East Avl	4
2021-09-28	East Avl	5
2021-09-28	East Avl	5
2021-09-28	East Avl	5
2021-09-28	East Avl	5
2021-09-28	East Avl	5
2021-09-28	East Avl	5
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	5
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	4
2021-09-28	Blk Mtn	5
2021-09-28	Blk Mtn	5
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	5
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	3
2021-09-28	Blk Mtn	4
2021-09-28	Blk Mtn	5
2021-09-28	Lexington	2
2021-09-28	Lexington	2
2021-09-28	Lexington	5
2021-09-28	Lexington	5
2021-09-28	Lexington	5
2021-09-28	Lexington	5
2021-09-28	Lexington	4
2021-09-28	Lexington	4
2021-09-28	Lexington	4
2021-09-28	Lexington	4
2021-09-28	Lexington	4
2021-09-28	Lexington	4
2021-09-28	Lexington	3
2021-09-28	Lexington	3
2021-09-28	Lexington	2
2021-09-28	Lexington	2
2021-09-28	Lexington	5
2021-09-28	Lexington	5
2021-09-28	Lexington	5
2021-09-28	Lexington	3
2021-09-28	Lexington	4
2021-09-28	Lexington	2
2021-09-28	Lexington	4
2021-09-28	Lexington	2
2021-09-28	Lexington	3
2021-09-28	Lexington	5
2021-09-28	Lexington	4
2021-09-27	West Avl	5
2021-09-27	West Avl	4
2021-09-27	West Avl	4
2021-09-27	West Avl	4
2021-09-27	West Avl	4
2021-09-27	West Avl	4
2021-09-27	West Avl	5
2021-09-27	West Avl	5
2021-09-27	West Avl	4
2021-09-27	West Avl	2
2021-09-27	East Avl	4
2021-09-27	East Avl	4
2021-09-27	East Avl	4
2021-09-27	East Avl	4
2021-09-27	East Avl	5
2021-09-27	East Avl	5
2021-09-27	East Avl	3
2021-09-27	East Avl	4
2021-09-27	East Avl	4
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	4
2021-09-27	Blk Mtn	2
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	3
2021-09-27	Blk Mtn	3
2021-09-27	Blk Mtn	4
2021-09-27	Blk Mtn	4
2021-09-27	Blk Mtn	3
2021-09-27	Blk Mtn	3
2021-09-27	Blk Mtn	4
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	2
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	3
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Blk Mtn	5
2021-09-27	Lexington	4
2021-09-27	Lexington	3
2021-09-27	Lexington	5
2021-09-27	Lexington	5
2021-09-27	Lexington	4
2021-09-27	Lexington	2
2021-09-27	Lexington	5
2021-09-27	Lexington	3
2021-09-27	Lexington	4
2021-09-27	Lexington	4
2021-09-27	Lexington	3
2021-09-27	Lexington	4
2021-09-27	Lexington	5
2021-09-27	Lexington	5
2021-09-27	Lexington	2
2021-09-27	Lexington	3
2021-09-27	Lexington	4
2021-09-27	Lexington	4
2021-09-27	Lexington	3
2021-09-27	Lexington	4
2021-09-27	Lexington	3
2021-09-27	Lexington	3
2021-09-27	Lexington	3
2021-09-27	Lexington	4
2021-09-27	Lexington	5
2021-09-27	Lexington	5
2021-09-27	Lexington	5
2021-09-27	Lexington	4
2021-09-27	Lexington	3
2021-09-27	Lexington	4
2021-09-27	Lexington	5
2021-09-27	Lexington	4
2021-09-27	Lexington	4
2021-09-27	Lexington	5
2021-09-27	Lexington	3
2021-09-27	Lexington	5
2021-09-27	Lexington	1
2021-09-27	Lexington	4
2021-09-27	Lexington	4
2021-09-26	West Avl	5
2021-09-26	West Avl	3
2021-09-26	West Avl	4
2021-09-26	West Avl	3
2021-09-26	West Avl	2
2021-09-26	West Avl	3
2021-09-26	West Avl	3
2021-09-26	West Avl	2
2021-09-26	West Avl	5
2021-09-26	West Avl	4
2021-09-26	West Avl	5
2021-09-26	West Avl	5
2021-09-26	West Avl	5
2021-09-26	West Avl	4
2021-09-26	West Avl	3
2021-09-26	West Avl	4
2021-09-26	West Avl	5
2021-09-26	West Avl	4
2021-09-26	West Avl	5
2021-09-26	West Avl	3
2021-09-26	West Avl	5
2021-09-26	East Avl	4
2021-09-26	East Avl	4
2021-09-26	East Avl	2
2021-09-26	East Avl	5
2021-09-26	East Avl	3
2021-09-26	East Avl	3
2021-09-26	East Avl	3
2021-09-26	East Avl	5
2021-09-26	East Avl	3
2021-09-26	East Avl	3
2021-09-26	East Avl	4
2021-09-26	Blk Mtn	3
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	2
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	3
2021-09-26	Blk Mtn	3
2021-09-26	Blk Mtn	5
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	5
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	5
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	4
2021-09-26	Blk Mtn	5
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	3
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	3
2021-09-26	Lexington	5
2021-09-26	Lexington	2
2021-09-26	Lexington	3
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	4
2021-09-26	Lexington	4
2021-09-26	Lexington	1
2021-09-26	Lexington	3
2021-09-26	Lexington	4
2021-09-26	Lexington	5
2021-09-26	Lexington	5
2021-09-26	Lexington	4
2021-09-26	Lexington	4
2021-09-26	Lexington	3
2021-09-25	West Avl	2
2021-09-25	West Avl	3
2021-09-25	West Avl	4
2021-09-25	West Avl	4
2021-09-25	West Avl	3
2021-09-25	West Avl	5
2021-09-25	West Avl	3
2021-09-25	West Avl	5
2021-09-25	West Avl	4
2021-09-25	West Avl	5
2021-09-25	East Avl	4
2021-09-25	East Avl	4
2021-09-25	East Avl	4
2021-09-25	East Avl	5
2021-09-25	East Avl	5
2021-09-25	East Avl	3
2021-09-25	East Avl	3
2021-09-25	East Avl	3
2021-09-25	East Avl	5
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	2
2021-09-25	Blk Mtn	2
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	4
2021-09-25	Blk Mtn	4
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	5
2021-09-25	Blk Mtn	5
2021-09-25	Lexington	5
2021-09-25	Lexington	5
2021-09-25	Lexington	5
2021-09-25	Lexington	4
2021-09-25	Lexington	3
2021-09-25	Lexington	5
2021-09-25	Lexington	3
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	3
2021-09-25	Lexington	4
2021-09-25	Lexington	2
2021-09-25	Lexington	3
2021-09-25	Lexington	3
2021-09-25	Lexington	5
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	5
2021-09-25	Lexington	4
2021-09-25	Lexington	5
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	5
2021-09-25	Lexington	4
2021-09-25	Lexington	4
2021-09-25	Lexington	3
2021-09-25	Lexington	3
2021-09-24	West Avl	4
2021-09-24	West Avl	4
2021-09-24	West Avl	5
2021-09-24	West Avl	4
2021-09-24	West Avl	3
2021-09-24	West Avl	2
2021-09-24	West Avl	3
2021-09-24	West Avl	1
2021-09-24	West Avl	4
2021-09-24	West Avl	3
2021-09-24	West Avl	3
2021-09-24	West Avl	3
2021-09-24	West Avl	4
2021-09-24	East Avl	5
2021-09-24	East Avl	4
2021-09-24	East Avl	5
2021-09-24	East Avl	5
2021-09-24	East Avl	5
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	2
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	5
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	4
2021-09-24	Blk Mtn	3
2021-09-24	Blk Mtn	2
2021-09-24	Lexington	2
2021-09-24	Lexington	4
2021-09-24	Lexington	5
2021-09-24	Lexington	2
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	5
2021-09-24	Lexington	3
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	5
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	4
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	5
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	4
2021-09-24	Lexington	4
2021-09-24	Lexington	5
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	5
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-24	Lexington	3
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	3
2021-09-24	Lexington	5
2021-09-24	Lexington	4
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	West Avl	4
2021-09-23	West Avl	3
2021-09-23	West Avl	5
2021-09-23	West Avl	5
2021-09-23	East Avl	4
2021-09-23	East Avl	5
2021-09-23	East Avl	5
2021-09-23	East Avl	3
2021-09-23	East Avl	3
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	4
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	4
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	4
2021-09-23	Blk Mtn	3
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	5
2021-09-23	Blk Mtn	4
2021-09-23	Lexington	3
2021-09-23	Lexington	5
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	4
2021-09-23	Lexington	3
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	3
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	3
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	5
2021-09-23	Lexington	5
2021-09-23	Lexington	3
2021-09-23	Lexington	5
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	3
2021-09-23	Lexington	4
2021-09-23	Lexington	3
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	3
2021-09-23	Lexington	3
2021-09-23	Lexington	5
2021-09-23	Lexington	4
2021-09-23	Lexington	4
2021-09-23	Lexington	4
2021-09-23	Lexington	4
2021-09-23	Lexington	5
2021-09-23	Lexington	2
2021-09-23	Lexington	5
2021-09-22	West Avl	4
2021-09-22	West Avl	4
2021-09-22	West Avl	4
2021-09-22	West Avl	5
2021-09-22	West Avl	2
2021-09-22	West Avl	4
2021-09-22	West Avl	2
2021-09-22	West Avl	4
2021-09-22	West Avl	3
2021-09-22	West Avl	3
2021-09-22	West Avl	4
2021-09-22	West Avl	3
2021-09-22	West Avl	2
2021-09-22	West Avl	3
2021-09-22	West Avl	4
2021-09-22	East Avl	5
2021-09-22	East Avl	2
2021-09-22	East Avl	5
2021-09-22	East Avl	4
2021-09-22	East Avl	4
2021-09-22	East Avl	2
2021-09-22	East Avl	5
2021-09-22	East Avl	4
2021-09-22	East Avl	5
2021-09-22	Blk Mtn	4
2021-09-22	Blk Mtn	3
2021-09-22	Blk Mtn	5
2021-09-22	Blk Mtn	2
2021-09-22	Blk Mtn	4
2021-09-22	Blk Mtn	3
2021-09-22	Blk Mtn	3
2021-09-22	Blk Mtn	4
2021-09-22	Blk Mtn	5
2021-09-22	Blk Mtn	4
2021-09-22	Blk Mtn	4
2021-09-22	Blk Mtn	2
2021-09-22	Blk Mtn	2
2021-09-22	Lexington	5
2021-09-22	Lexington	5
2021-09-22	Lexington	4
2021-09-22	Lexington	3
2021-09-22	Lexington	4
2021-09-22	Lexington	4
2021-09-22	Lexington	5
2021-09-22	Lexington	4
2021-09-22	Lexington	4
2021-09-22	Lexington	5
2021-09-22	Lexington	3
2021-09-22	Lexington	5
2021-09-22	Lexington	2
2021-09-22	Lexington	3
2021-09-22	Lexington	5
2021-09-22	Lexington	2
2021-09-22	Lexington	5
2021-09-22	Lexington	4
2021-09-22	Lexington	2
2021-09-22	Lexington	3
2021-09-22	Lexington	3
2021-09-22	Lexington	4
2021-09-22	Lexington	4
2021-09-22	Lexington	3
2021-09-22	Lexington	5
2021-09-22	Lexington	5
2021-09-21	West Avl	4
2021-09-21	West Avl	4
2021-09-21	West Avl	4
2021-09-21	West Avl	5
2021-09-21	West Avl	5
2021-09-21	West Avl	5
2021-09-21	West Avl	4
2021-09-21	West Avl	5
2021-09-21	West Avl	4
2021-09-21	West Avl	5
2021-09-21	West Avl	4
2021-09-21	West Avl	5
2021-09-21	West Avl	5
2021-09-21	West Avl	3
2021-09-21	East Avl	5
2021-09-21	East Avl	2
2021-09-21	East Avl	5
2021-09-21	East Avl	3
2021-09-21	East Avl	5
2021-09-21	East Avl	4
2021-09-21	East Avl	4
2021-09-21	East Avl	5
2021-09-21	East Avl	4
2021-09-21	East Avl	4
2021-09-21	East Avl	5
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	3
2021-09-21	Blk Mtn	2
2021-09-21	Blk Mtn	3
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	3
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	4
2021-09-21	Blk Mtn	5
2021-09-21	Blk Mtn	5
2021-09-21	Lexington	5
2021-09-21	Lexington	5
2021-09-21	Lexington	4
2021-09-21	Lexington	4
2021-09-21	Lexington	4
2021-09-21	Lexington	4
2021-09-21	Lexington	3
2021-09-21	Lexington	4
2021-09-21	Lexington	3
2021-09-21	Lexington	5
2021-09-21	Lexington	4
2021-09-21	Lexington	4
2021-09-21	Lexington	3
2021-09-21	Lexington	4
2021-09-21	Lexington	3
2021-09-21	Lexington	4
2021-09-21	Lexington	1
2021-09-21	Lexington	4
2021-09-21	Lexington	3
2021-09-21	Lexington	5
2021-09-21	Lexington	5
2021-09-21	Lexington	5
2021-09-21	Lexington	4
2021-09-21	Lexington	4
2021-09-21	Lexington	4
2021-09-21	Lexington	3
2021-09-21	Lexington	5
2021-09-20	West Avl	5
2021-09-20	West Avl	4
2021-09-20	West Avl	5
2021-09-20	West Avl	4
2021-09-20	West Avl	3
2021-09-20	West Avl	5
2021-09-20	West Avl	3
2021-09-20	West Avl	5
2021-09-20	West Avl	2
2021-09-20	West Avl	4
2021-09-20	East Avl	4
2021-09-20	East Avl	5
2021-09-20	East Avl	4
2021-09-20	East Avl	3
2021-09-20	East Avl	3
2021-09-20	East Avl	4
2021-09-20	East Avl	3
2021-09-20	East Avl	5
2021-09-20	East Avl	2
2021-09-20	East Avl	5
2021-09-20	East Avl	4
2021-09-20	East Avl	4
2021-09-20	East Avl	3
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	2
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	4
2021-09-20	Blk Mtn	4
2021-09-20	Blk Mtn	4
2021-09-20	Blk Mtn	3
2021-09-20	Blk Mtn	3
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	5
2021-09-20	Blk Mtn	4
2021-09-20	Blk Mtn	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	4
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	4
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	4
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-20	Lexington	5
2021-09-19	West Avl	2
2021-09-19	West Avl	4
2021-09-19	West Avl	2
2021-09-19	West Avl	2
2021-09-19	West Avl	5
2021-09-19	West Avl	2
2021-09-19	West Avl	5
2021-09-19	West Avl	3
2021-09-19	West Avl	5
2021-09-19	West Avl	4
2021-09-19	East Avl	2
2021-09-19	East Avl	3
2021-09-19	East Avl	3
2021-09-19	East Avl	5
2021-09-19	East Avl	4
2021-09-19	East Avl	5
2021-09-19	East Avl	3
2021-09-19	East Avl	5
2021-09-19	East Avl	2
2021-09-19	East Avl	4
2021-09-19	East Avl	3
2021-09-19	Blk Mtn	2
2021-09-19	Blk Mtn	4
2021-09-19	Blk Mtn	5
2021-09-19	Blk Mtn	3
2021-09-19	Blk Mtn	3
2021-09-19	Blk Mtn	3
2021-09-19	Blk Mtn	3
2021-09-19	Blk Mtn	5
2021-09-19	Blk Mtn	3
2021-09-19	Blk Mtn	5
2021-09-19	Blk Mtn	2
2021-09-19	Blk Mtn	4
2021-09-19	Blk Mtn	3
2021-09-19	Blk Mtn	4
2021-09-19	Blk Mtn	5
2021-09-19	Blk Mtn	4
2021-09-19	Blk Mtn	5
2021-09-19	Blk Mtn	5
2021-09-19	Blk Mtn	3
2021-09-19	Lexington	2
2021-09-19	Lexington	4
2021-09-19	Lexington	4
2021-09-19	Lexington	4
2021-09-19	Lexington	4
2021-09-19	Lexington	5
2021-09-19	Lexington	1
2021-09-19	Lexington	2
2021-09-19	Lexington	4
2021-09-19	Lexington	3
2021-09-19	Lexington	4
2021-09-19	Lexington	5
2021-09-19	Lexington	3
2021-09-19	Lexington	4
2021-09-19	Lexington	3
2021-09-19	Lexington	3
2021-09-19	Lexington	5
2021-09-19	Lexington	5
2021-09-19	Lexington	4
2021-09-19	Lexington	4
2021-09-19	Lexington	5
2021-09-19	Lexington	4
2021-09-19	Lexington	4
2021-09-19	Lexington	5
2021-09-18	West Avl	3
2021-09-18	West Avl	5
2021-09-18	West Avl	4
2021-09-18	West Avl	2
2021-09-18	West Avl	5
